Grado,Apellido paterno ,Apellido Materno,Nombre,Nivel ,Institución de adcripción ,Área de conocimiento
DR.,SERVIN,CASTAÑEDA,RUMUALDO,1,UNIVERSIDAD AUTONOMA DE COAHUILA,Área VII: Ingenierías
DR.,LUCIO,GUTIERREZ,JUAN RICARDO,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área II: Biología y Química
DRA.,JERADE,DANA,MIRIAM,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,LLERA,HERRERA,RAUL ANTONIO,1,"CENTRO DE INVESTIGACION EN ALIMENTACION Y DESARROLLO, A.C.",Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,CASTELLANOS,MARTINEZ,SHEILA,C,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,RAMÍREZ,PLASCENCIA,JORGE,1,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DR.,ARELLANO,PLAZA,MELCHOR,1,CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISEÑO DEL EDO. D,Área II: Biología y Química
DRA.,ARIAS,GUZMAN,ERICKA JUDITH,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
M. EN C.,PEREZ,RUIZ,ELI RAFAEL,C,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,BAUTISTA,ROSALES,PEDRO ULISES,C,UNIVERSIDAD AUTONOMA DE NAYARIT,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,GOURITIN,,ARMELLE YVETTE,1,FACULTAD LATINOAMERICANA DE CIENCIAS SOCIALES,Área V: Ciencias Sociales
DR.,ANGUEBES,FRANSESCHI,FRANCISCO,C,UNIVERSIDAD AUTONOMA DEL CARMEN,Área II: Biología y Química
DR.,AVILA,RAMOS,FIDEL,C,UNIVERSIDAD DE GUANAJUATO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ALVARADO,LAGUNAS,ELIAS,C,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área V: Ciencias Sociales
DR.,URIBE,RAMIREZ,AGUSTIN RAMON,1,UNIVERSIDAD DE GUANAJUATO,Área VII: Ingenierías
DR.,ENRIQUEZ,VARA,JHONY NAVAT,C,CENTRO DE INVESTIGACION Y ASISTENCIA EN TECNOLOGIA Y DISEÑO DEL EDO. D,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,CASTRO,SANCHEZ,LUIS ALBERTO,1,UNIVERSIDAD DE COLIMA,Área II: Biología y Química
DRA.,VILLEGAS,SALAS,LILIA IRLANDA,1,UNIVERSIDAD VERACRUZANA,Área IV: Humanidades y Ciencias de la Conducta
DR.,OLMEDA,,JUAN CRUZ,C,"EL COLEGIO DE MEXICO, A.C.",Área V: Ciencias Sociales
DR.,BAEZA,SERRATO,ROBERTO,C,UNIVERSIDAD DE GUANAJUATO,Área V: Ciencias Sociales
DR.,ANTELIS,ORTIZ,JAVIER MAURICIO,1,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Área VII: Ingenierías
DRA.,ORTIZ,ZARCO,RUTH,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,VLEUT,VAN DER MEER,IVAR JOERI JOANNES,C,Sin información ,Área II: Biología y Química
DRA.,LOURENCO,JARAMILLO,DIANA LELIDETT,C,Sin información ,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,RAMIREZ,LOPEZ,MAYDA LIZETH,C,UNIVERSIDAD POLITECNICA DE GUANAJUATO,Área III: Medicina y Ciencias de la Salud
DR.,TOLENTINO,LOPEZ,DANTE,1,INSTITUTO POLITECNICO NACIONAL,Área VII: Ingenierías
DRA.,HERNANDEZ,NATAREN,EDITH,C,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,CORONA,JIMÉNEZ,EDITH,C,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,AGUILAR,NERY,JESUS,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,HERNANDEZ,CERVANTES,ALEIDA,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,ONTANÓN,GARCÍA PIMENTEL,LUIS JAVIER,C,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,VELASCO,RAMÍREZ,ANA PAULINA,C,UNIVERSIDAD DE GUADALAJARA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ROMERO,LÓPEZ,RABINDRANARTH,C,UNIVERSIDAD VERACRUZANA,Área VII: Ingenierías
DR.,ALVARADO,RUIZ,RAMÓN,C,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área IV: Humanidades y Ciencias de la Conducta
DRA.,AGUILAR,MORALES,NORMA,1,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,Área V: Ciencias Sociales
DRA.,HERRERA,MEZA,GRECIA,C,UNIVERSIDAD DE XALAPA,Área IV: Humanidades y Ciencias de la Conducta
DR.,CARBALLOSA,TORRES,WALTER,1,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,CERVANTES,GAXIOLA,MARITZA ELIZABETH,C,UNIVERSIDAD AUTONOMA DE SINALOA,Área VII: Ingenierías
DRA.,NAVARRO,CRUZ,ADDÍ RHODE,1,BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,FIGUEROA,GALVEZ,ARTURO,3,FLORIDA STATE UNIVERSITY,Área III: Medicina y Ciencias de la Salud
DR.,ROIG,GARCÉS,PABLO,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,BAÑUELOS,VARGAS,MARIA ISAURA,C,UNIVERSIDAD AUTONOMA DE SINALOA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,OROZCO,VARGAS,ARTURO ENRIQUE,C,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DRA.,DOMINGUEZ,CASTILLO,ROCIO ISABEL,C,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área III: Medicina y Ciencias de la Salud
DR.,GONZÁLEZ,CISNEROS,ALEJANDRO,C,INSTITUTO POLITECNICO NACIONAL,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,OVIEDO,GONZALEZ,EILEN,1,UNIVERSIDAD PEDAGOGICA NACIONAL,Área IV: Humanidades y Ciencias de la Conducta
DR.,JUAREZ,HERNANDEZ,LEON JACOBO,C,CONSIGLIO NAZIONALE DELLE RICERCHE,Área II: Biología y Química
DR.,OTI,FLORANES,HECTOR,1,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,BENÍTEZ,CORONA,LILIA,1,UNIVERSIDAD POLITECNICA DE PACHUCA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,SINNO,,NEIGE ADRIENNE,C,Sin información ,Área IV: Humanidades y Ciencias de la Conducta
DRA.,ORTEGA,BAYONA,RINA BERENICE,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,LUGO,MORÍN,DIOSEY RAMÓN,C,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA,Área V: Ciencias Sociales
DRA.,OLVERA,CRAVIOTO,MARIANA,1,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,CHACON,ROA,CECILIA DEL VALLE,C,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ALATORRE,MEDA,MANUEL,1,TECNOLOGICO NACIONAL DE MEXICO,Área II: Biología y Química
DR.,CARDENAS,CONEJO,YAIR,C,UNIVERSIDAD DE COLIMA,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,GIRALDO,PALACIO,OMAR FELIPE,C,EL COLEGIO DE LA FRONTERA SUR,Área V: Ciencias Sociales
DRA.,BRENSCHEIDT,GENANNT JOST,DIANA,C,UNIVERSIDAD DE SONORA,Área IV: Humanidades y Ciencias de la Conducta
DRA.,CALDERÓN,VALLEJO,DENISSE,C,UNIVERSIDAD AUTONOMA DE AGUASCALIENTES,Área II: Biología y Química
DR.,FLORES,ABAD,ANGEL,1,UNIVERSIDAD AUTONOMA DE CIUDAD JUAREZ,Área VII: Ingenierías
DRA.,SANTACRUZ,GÓMEZ,KARLA JOSEFINA,C,UNIVERSIDAD DE SONORA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GURUBEL,TUN,KELLY JOEL,C,UNIVERSIDAD DE GUADALAJARA,Área VII: Ingenierías
DR.,BARRERA,CHIMAL,JONATAN,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: Medicina y Ciencias de la Salud
DR.,ALVARADO,SANCHEZ,CUAUHTEMOC,1,UNIVERSIDAD JUAREZ AUTONOMA DE TABASCO,Área II: Biología y Química
DRA.,BERNAL,SILVA,SOFÍA,C,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área III: Medicina y Ciencias de la Salud
DRA.,CARMONA,ALCOCER,VANIA PATRICIA,C,WASHINGTON UNIVERSITY IN SAINT LOUIS,Área II: Biología y Química
DRA.,GONZÁLEZ,VÁZQUEZ,RAQUEL,C,UNIVERSIDAD AUTONOMA METROPOLITANA,Área II: Biología y Química
DRA.,MEDINA,MENDOZA,ANA KARINA,C,UNIVERSIDAD AUTONOMA METROPOLITANA,Área VII: Ingenierías
DR.,BOSCH,BAYARD,JORGE FRANCISCO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área III: Medicina y Ciencias de la Salud
DR.,HERNÁNDEZ,MAGALLÓN,ARTURO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,VELASCO,SALDAÑA,HECTOR ERIK,C,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ESPINOZA,FIERRO,JESUS FRANCISCO,C,UNIVERSIDAD DE SONORA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GOLDARACENA,LAFUENTE,ARTURO,2,Sin información ,Área II: Biología y Química
DR.,MÚJICA,VARGAS,DANTE,1,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DRA.,ZEBADUA,SANCHEZ,ALICIA YULIETH,C,GOBIERNO DEL ESTADO DE CHIAPAS,Área V: Ciencias Sociales
DR.,SÁNCHEZ,LÓPEZ,JAVIER,C,UNIVERSITE PARIS-EST CRETEIL VAL DE MARNE,Área IV: Humanidades y Ciencias de la Conducta
DRA.,OSORIO,YAÑEZ,CITLALLI,C,HARVARD UNIVERSITY,Área III: Medicina y Ciencias de la Salud
DRA.,DE LA ROSA,MANZANO,EDILIA,C,UNIVERSIDAD AUTONOMA DE TAMAULIPAS,Área II: Biología y Química
DR.,CYWIAK,CÓRDOVA,DAVID,C,SECRETARIA DE ECONOMIA,Área VII: Ingenierías
DR.,ISIDRO,LUNA,VICTOR MANUEL,C,INSTITUTO POLITECNICO NACIONAL,Área V: Ciencias Sociales
DR.,ARAGON,ANDRADE,FELIPE ORLANDO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,CORTES,SANCHEZ,ALEJANDRO DE JESUS,C,SECRETARIA DE SALUD,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,HERNANDEZ,CORTEZ,NOE,C,EL COLEGIO DE VERACRUZ,Área V: Ciencias Sociales
DRA.,MAYA,TREVIÑO,MARÍA DE LOURDES,C,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VII: Ingenierías
DR.,AZUARA,DOMINGUEZ,AUSENCIO,1,TECNOLOGICO NACIONAL DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,SANTIBÁÑEZ,ANDRADE,MIGUEL,C,INSTITUTO NACIONAL DE CANCEROLOGIA,Área III: Medicina y Ciencias de la Salud
DRA.,BUSTOS,GARCIA,BRENDA ARACELI,C,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área IV: Humanidades y Ciencias de la Conducta
DR.,BERMÚDEZ,ROSALES,DAVID,1,CENTRO DE INVESTIGACION Y DE ESTUDIOS AVANZADOS DEL IPN,Área I: Físico-Matemáticas y Ciencias de la Tierra
MED.,MORALES,BRICEÑO,HUGO,1,Sin información ,Área III: Medicina y Ciencias de la Salud
DRA.,ECHENIQUE,ROMERO,XIMENA VALENTINA,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DR.,PEDROZA,TOSCANO,MIGUEL ANGEL,C,"CENTRO UNIVERSITARIO UTEG, A.C.",Área VII: Ingenierías
DR.,CRUZ,ACEVES,IVAN,1,"CENTRO DE INVESTIGACION EN MATEMATICAS, A.C.",Área VII: Ingenierías
DRA.,GUTIÉRREZ,ALVAREZ,EDITH,1,ESCUELA NORMAL SUPERIOR,Área IV: Humanidades y Ciencias de la Conducta
DR.,ACEVEDO,ESCALANTE,MANUEL FRANCISCO,C,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ALONSO,SALAS,ANGEL,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,SÁNCHEZ,SANTOS,OSCAR,C,UNIVERSIDAD AUTONOMA METROPOLITANA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,GODINEZ,MONTOYA,LUCILA,C,UNIVERSIDAD AUTONOMA DEL ESTADO DE MEXICO,Área V: Ciencias Sociales
DR.,VALTIERRA,RODRÍGUEZ,MARTÍN,1,UNIVERSIDAD AUTONOMA DE QUERETARO,Área VII: Ingenierías
DRA.,CARMONA,ISLAS,MARÍA CYNTHIA,C,TECNOLOGICO NACIONAL DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,BECERRA,DORAME,MANUEL DE JESUS,C,"SECRETARIA DE AGRICULTURA, GANADERIA, DESARROLLO RURAL, PESCA Y ALIMEN",Área II: Biología y Química
DRA.,GARCÍA,GONZALEZ,NIDIA,C,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DR.,CALDERON,PATRON,JAIME MANUEL,C,UNIVERSIDAD AUTONOMA DEL ESTADO DE HIDALGO,Área II: Biología y Química
DR.,GUTIERREZ,GARCIA,RAUL ALEJANDRO,C,"UNIVERSIDAD DE LA SALLE BAJIO, A.C.",Área IV: Humanidades y Ciencias de la Conducta
DRA.,CAMARGO,BRAVO,ADRIANA,1,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área V: Ciencias Sociales
DRA.,SILVA,LONDOÑO,DIANA,C,UNIVERSIDAD AUTONOMA METROPOLITANA,Área V: Ciencias Sociales
DR.,ALBARRAN,JUAREZ,JULIAN ALBERTO,C,MAX-PLANCK INSTITUTE FOR HEART AND LUNG RESEARCH,Área III: Medicina y Ciencias de la Salud
DRA.,CANO,RAMIREZ,CLAUDIA,1,INSTITUTO POLITECNICO NACIONAL,Área II: Biología y Química
DR.,CHÁVEZ,MIYAUCHI,TOMÁS EDUARDO,C,"UNIVERSIDAD LA SALLE, A.C.",Área VII: Ingenierías
DRA.,CRUCET,PEREGRINO,MARGOT,C,UNIVERSITAT ZURICH,Área III: Medicina y Ciencias de la Salud
DRA.,CENTENO,LEIJA,SARA GUILLERMINA,C,UNIVERSIDAD DE COLIMA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,GARCÍA,CASTRO,BEATRIZ,C,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Área II: Biología y Química
DR.,CAMACHO,GUTIERREZ,EVERARDO JOSE FERNANDO,1,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE OCCIDENTE,Área IV: Humanidades y Ciencias de la Conducta
DRA.,BECERRIL,ESPINOSA,AMAYALY,C,UNIVERSIDAD AUTONOMA DE LA CIUDAD DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,OCAMPO,ALVAREZ,HECTOR,C,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,CHAVEZ,MAC GREGOR,HELENA,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,BECERRA,JIMENEZ,JAIME,C,Sin información ,Área II: Biología y Química
DR.,BUENROSTRO,FIGUEROA,JOSÉ JUAN,C,UNIVERSIDAD AUTONOMA METROPOLITANA,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,SUAREZ,RAMIREZ,ABRIL,1,UNIVERSIDAD POLITECNICA METROPOLITANA DE HIDALGO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,ARIZA,FLORES,AUGUSTO DAVID,1,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,MASTACHE,DE LOS SANTOS,JORGE HIRAM,C,UNIVERSIDAD AUTONOMA DE CHIAPAS,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,DONOSO,JIMENEZ,JAVIERA YANINA,C,UNIVERSIDAD AUTONOMA DE GUERRERO,Área V: Ciencias Sociales
DR.,FUENTES,PACHECO,JORGE ALBERTO,C,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,Área VII: Ingenierías
DR.,CISNEROS,PEÑA,AROLDO,1,INSTITUTO POLITECNICO NACIONAL,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,CABRERA,RIVERA,FANNY ARACELI,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,VALLE,LEIJA,PABLO,C,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área II: Biología y Química
DR.,ROJAS,MOLINA,ROMEO,C,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,HARO,ALVAREZ,ANA PAULINA,1,UNIVERSIDAD AUTONOMA DE YUCATAN,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,CÓRDOVA,DÍAZ,RENÉ KTNWA,C,Sin información ,Área VII: Ingenierías
DRA.,GONZALEZ,CASTILLO,ELENA CRISTINA,C,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Área II: Biología y Química
DRA.,AZORIN,VEGA,CLAUDIA GUILLERMINA,1,Sin información ,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,DIAZ DE LA VEGA,PEREZ,ANIBAL HELIOS,C,UNIVERSIDAD AUTONOMA DE TLAXCALA,Área II: Biología y Química
DR.,MARTINEZ,GONZALEZ,ENRIQUE GENARO,C,UNIVERSIDAD AUTONOMA CHAPINGO,Área V: Ciencias Sociales
DR.,GONZALEZ,ZAMORA,ARTURO,1,UNIVERSIDAD VERACRUZANA,Área II: Biología y Química
DR.,OLIVA,UC,JORGE ROBERTO,1,UNIVERSIDAD AUTONOMA DE COAHUILA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,AMARO,ROSALES,MARCELA,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DRA.,ARECHIGA,CEBALLOS,NIDIA GUADALUPE,1,SECRETARIA DE SALUD,Área VI: Biotecnología y Ciencias Agropecuarias
MTRO.,HURTADO,TORRES,GILBERTO FABIÁN,1,GOBIERNO DEL ESTADO DE SAN LUIS POTOSI,Área III: Medicina y Ciencias de la Salud
DRA.,DIAZ,CHIGUER,DYLAN LUCIA,1,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES DE LOS TRABAJADORES DEL ES,Área III: Medicina y Ciencias de la Salud
DR.,HERNÁNDEZ,WONG,JOEL,C,INSTITUTO POLITECNICO NACIONAL,Área VII: Ingenierías
DRA.,TAPIA,GONZÁLEZ,GEORGINA AIMÉ,C,UNIVERSIDAD DE COLIMA,Área IV: Humanidades y Ciencias de la Conducta
DR.,ALVAREZ,CERVANTES,JORGE,C,UNIVERSIDAD POLITECNICA DE PACHUCA,Área VI: Biotecnología y Ciencias Agropecuarias
MED.,CONTRERAS,RAYGOZA,JUAN SALVADOR,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Área III: Medicina y Ciencias de la Salud
DR.,ALVAREZ,MACIAS,CARLOS,C,TECNOLOGICO NACIONAL DE MEXICO,Área VII: Ingenierías
DR.,CALDERÓN,RIVERA,AIDA,C,Sin información ,Área II: Biología y Química
DR.,GOMEZ,CALVARIO,VICTOR,C,UNIVERSIDAD AUTONOMA DEL ESTADO DE MORELOS,Área II: Biología y Química
DRA.,DOBRE,,CATALINA ELENA,1,UNIVERSIDAD ANAHUAC DEL NORTE,Área IV: Humanidades y Ciencias de la Conducta
DRA.,MORENO,GAMBOA,OLIVIA,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,RODRIGUEZ,ORTIZ,GERARDO,1,TECNOLOGICO NACIONAL DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,ALMENDAREZ,HERNANDEZ,LUIS CESAR,C,INSTITUTO POLITECNICO NACIONAL,Área V: Ciencias Sociales
DR.,RODRIGUEZ,CARRIZALEZ,ADOLFO DANIEL,C,UNIVERSIDAD DE GUADALAJARA,Área III: Medicina y Ciencias de la Salud
DRA.,ACEVES,ÁVILA,CARLA DELFINA,1,UNIVERSIDAD DE GUADALAJARA,Área V: Ciencias Sociales
DRA.,CAMACHO,REAL,CLAUDIA,C,UNIVERSIDAD DE GUADALAJARA,Área IV: Humanidades y Ciencias de la Conducta
DR.,MORENO,ROCHA,LUIS ALFONSO,C,UNIVERSIDAD AUTONOMA METROPOLITANA,Área III: Medicina y Ciencias de la Salud
DR.,PINO,MUÑOZ,JACINTO HECTOR,1,UNIVERSIDAD AUTONOMA DE CHIAPAS,Área V: Ciencias Sociales
DR.,FLORES,HIDALGO,MANUEL ALBERTO,1,UNIVERSIDAD JUAREZ DEL ESTADO DE DURANGO,Área VII: Ingenierías
DRA.,GARRETT,RÍOS,MARÍA GABRIELA,C,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE PUEBLA,Área IV: Humanidades y Ciencias de la Conducta
DR.,MORUA,RAMIREZ,JUAN,C,UNIVERSIDAD DE GUANAJUATO,Área V: Ciencias Sociales
DR.,TLAHUICE,FLORES,ALFREDO,1,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,GONZALEZ,SANTAMARIA,RAUL,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: Ingenierías
DR.,FUENTES,PINEDA,GIBRAN,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VII: Ingenierías
DR.,ESPIN,ANDRADE,RAFAEL ALEJANDRO,1,UNIVERSIDAD AUTONOMA DE COAHUILA,Área V: Ciencias Sociales
DRA.,HIMMELSBACH,,WIBKE,C,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,LOPEZ,ORNELAS,ADOLFO,C,SECRETARIA DE SALUD,Área III: Medicina y Ciencias de la Salud
DR.,MORGANTI,,PAOLO RICCARDO,C,INSTITUTO TECNOLOGICO AUTONOMO DE MEXICO,Área V: Ciencias Sociales
DR.,FUENTES,FERNÁNDEZ,JORGE,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DR.,RAMOS,KOPRIVITZA,ULISES SANDAL,2,UNIVERSIDAD DE LAS AMERICAS PUEBLA,Área V: Ciencias Sociales
DRA.,SAAVEDRA,LEOS,MARIA DOLORES,C,UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,GARCÍA,PÉREZ,JESÚS FRANCISCO,1,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área IV: Humanidades y Ciencias de la Conducta
DR.,ESTRADA,CHAVEZ,FRANCISCO,C,UNIVERSIDAD MICHOACANA DE SAN NICOLAS DE HIDALGO,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,BUENO,SOLANO,CAROLINA,C,"BIODERPAC, S.A. DE C.V.",Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,BELTRAN,NAVARRO,MARIA BEATRIZ,C,UNIVERSIDAD DE GUADALAJARA,Área IV: Humanidades y Ciencias de la Conducta
M. EN C.,DE LA ROSA,ZAMBONI,DANIELA,C,HOSPITAL INFANTIL DE MEXICO DR. FEDERICO GOMEZ,Área III: Medicina y Ciencias de la Salud
DR.,BUSTAMANTE,TORRES,JORGE ALONSO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área V: Ciencias Sociales
DRA.,CARDONA,VALDÉS,YAJAIRA,C,UNIVERSIDAD AUTONOMA DE COAHUILA,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,GARIBAY,CERDENARES,OLGA LILIA,C,UNIVERSIDAD AUTONOMA DE GUERRERO,Área III: Medicina y Ciencias de la Salud
DR.,GONZALEZ,SANTILLAN,EDMUNDO,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,BOBADILLA,LANDEY,ROBERTO,C,Sin información ,Área VI: Biotecnología y Ciencias Agropecuarias
DRA.,VALDEZ,MAGANA,GRISELDA,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área VI: Biotecnología y Ciencias Agropecuarias
DR.,SÁNCHEZ,GONZÁLEZ,ALEJANDRO,C,UNIVERSIDAD AUTONOMA DE NUEVO LEON,Área III: Medicina y Ciencias de la Salud
DRA.,GUTIERREZ,VILLALPANDO,VERONICA,C,COLEGIO DE POSTGRADUADOS EN CIENCIAS AGRICOLAS,Área V: Ciencias Sociales
DR.,ORTIZ,PEREZ,ALEJANDRO SEBASTIAN,C,UNIVERSIDAD AUTONOMA DE BAJA CALIFORNIA,Área VII: Ingenierías
M. EN C.,MONTIEL,JARQUÍN,ALVARO JOSÉ,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Área III: Medicina y Ciencias de la Salud
DRA.,SALGADO,CONRADO,LIZBETH,C,UNIVERSIDAD AUTONOMA DE COAHUILA,Área VII: Ingenierías
M. EN C.,CARBOT,CHANONA,GERARDO FABIO,C,GOBIERNO DEL ESTADO DE CHIAPAS,Área I: Físico-Matemáticas y Ciencias de la Tierra
DRA.,LARESGOITI,SERVITJE,ESTIBALITZ,1,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Área III: Medicina y Ciencias de la Salud
DR.,DURAN,BARRON,CESAR GABRIEL,C,UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Área II: Biología y Química
DR.,ANGULO,ARMENTA,JOEL,1,INSTITUTO TECNOLOGICO DE SONORA,Área IV: Humanidades y Ciencias de la Conducta
DR.,JIMENEZ,QUERO,VICTOR GUILLERMO,1,INSTITUTO POLITECNICO NACIONAL,Área VII: Ingenierías
